image,plate_index,candidate_rank,selected,estimated_type,plate_type,plate_subtype,target_len,text_len,length_ok,text,lpr_score,beam_score
fenqusai/test_photo/crpd_multi_test__52_0758.jpg,4,3,False,blue,black,,7,7,True,云LQ6T9T,0.8157233066393553,-3.6662411973804865
fenqusai/test_photo/crpd_multi_train__45_0712.jpg,0,0,True,blue,blue,,7,7,True,川A2P15E,1.0,0.0
fenqusai/test_photo/crpd_multi_train__45_0712.jpg,0,1,False,blue,green,,8,8,True,川A2P15EE,0.10336061901950293,-40.8515625
fenqusai/test_photo/crpd_multi_train__45_0712.jpg,0,2,False,blue,yellow,,7,7,True,川A2P15E,1.0,0.0
fenqusai/test_photo/crpd_multi_train__45_0712.jpg,0,3,False,blue,black,,7,7,True,川A2P15E,1.0,0.0
fenqusai/test_photo/crpd_multi_train__45_0712.jpg,1,0,False,unknown_7,blue,,7,7,True,桂SDN968,0.3319807050164273,-19.848211725148758
fenqusai/test_photo/crpd_multi_train__45_0712.jpg,1,1,False,unknown_7,green,,8,7,False,桂SDN968,0.3319807050164273,-19.848211725148758
fenqusai/test_photo/crpd_multi_train__45_0712.jpg,1,2,False,unknown_7,yellow,,7,7,True,桂SDN968,0.3319807050164273,-19.848211725148758
fenqusai/test_photo/crpd_multi_train__45_0712.jpg,1,3,True,unknown_7,black,,7,7,True,Y5DN968,0.9911113076068385,-0.16071178475340275
fenqusai/test_photo/crpd_multi_train__45_0712.jpg,1,4,False,unknown_7,special_7,,7,7,True,桂5DN968,0.8992891587021453,-1.910711725148758
fenqusai/test_photo/crpd_multi_train__45_0712.jpg,1,5,False,unknown_7,unknown_8,,8,7,False,桂SDN968,0.3319807050164273,-19.848211725148758
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,0,0,True,blue,blue,,7,7,True,川ANJ887,0.9999401140601519,-0.001077979195486023
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,0,1,False,blue,green,,8,8,True,川LANJ887,0.5628665765140346,-10.344827980472417
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,0,2,False,blue,yellow,,7,7,True,川ANJ887,0.9999401140601519,-0.001077979195486023
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,0,3,False,blue,black,,7,7,True,川ANJ887,0.9999401140601519,-0.001077979195486023
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,1,0,False,blue,blue,,7,7,True,吉SDM898,0.6879062670682567,-6.733848421019502
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,1,1,False,blue,green,,8,8,True,吉GSDM898,0.6340040643399991,-8.202598450821824
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,1,2,False,blue,yellow,,7,7,True,吉SDM898,0.6879062670682567,-6.733848421019502
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,1,3,True,blue,black,,7,7,True,BSDM898,0.9870924510281464,-0.2338483538478613
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,2,0,True,blue,blue,,7,7,True,陕ATX5B5,0.9235416115321262,-1.4317095932992672
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,2,1,False,blue,green,,8,7,False,陕ATX5B5,0.9235416115321262,-1.4317095932992672
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,2,2,False,blue,yellow,,7,7,True,陕ATX5B5,0.9235416115321262,-1.4317095932992672
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,2,3,False,blue,black,,7,7,True,陕ATX5B5,0.9235416115321262,-1.4317095932992672
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,3,0,False,unknown_7,blue,,7,7,True,琼HMNMHN,0.24624700423927381,-25.22556296153516
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,3,1,False,unknown_7,green,,8,8,True,琼HMHMMHN,0.23950093825436633,-25.725563002513354
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,3,2,False,unknown_7,yellow,,7,7,True,琼HMNMHN,0.24624700423927381,-25.22556296153516
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,3,3,True,unknown_7,black,,7,7,True,琼HMN甘HN,0.7798588230525718,-4.47556269180086
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,3,4,False,unknown_7,special_7,,7,7,True,琼HMNMHN,0.24624700423927381,-25.22556296153516
fenqusai/test_photo/crpd_multi_val__51_0351.jpg,3,5,False,unknown_7,unknown_8,,8,8,True,琼HMHMMHN,0.23950093825436633,-25.725563002513354
