image,detection_index,class_id,class_name,score,x1,y1,x2,y2,width,height,area
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,7,3,traffic_light,0.5276832580566406,796,197,823,219,27,22,594
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,8,2,car,0.5243434906005859,818,232,882,269,64,37,2368
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,9,3,traffic_light,0.4856109619140625,583,97,598,126,15,29,435
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,10,3,traffic_light,0.4608879089355469,223,86,240,120,17,34,578
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,11,3,traffic_light,0.4542083740234375,438,217,451,232,13,15,195
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,12,2,car,0.3974323272705078,357,248,407,283,50,35,1750
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,13,3,traffic_light,0.374053955078125,206,82,221,117,15,35,525
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,14,3,traffic_light,0.3707141876220703,497,220,509,233,12,13,156
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,15,3,traffic_light,0.36403465270996094,752,203,769,220,17,17,289
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,16,3,traffic_light,0.347900390625,777,201,791,220,14,19,266
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,17,3,traffic_light,0.3406562805175781,368,221,380,236,12,15,180
fenqusai/test_photo/bdd100k_train__7c17c16c-7c91e715.jpg,18,3,traffic_light,0.2972393035888672,566,90,582,125,16,35,560
fenqusai/test_photo/bdd100k_train__7d219900-952c3739.jpg,0,2,car,0.89874267578125,724,218,952,301,228,83,18924
fenqusai/test_photo/bdd100k_train__7d219900-952c3739.jpg,1,2,car,0.7574081420898438,0,334,93,581,93,247,22971
fenqusai/test_photo/bdd100k_train__7d219900-952c3739.jpg,2,1,person,0.6813125610351562,604,208,630,275,26,67,1742
fenqusai/test_photo/bdd100k_train__7d219900-952c3739.jpg,3,3,traffic_light,0.6612739562988281,377,6,398,54,21,48,1008
fenqusai/test_photo/bdd100k_train__7d219900-952c3739.jpg,4,3,traffic_light,0.6044979095458984,344,6,364,51,20,45,900
fenqusai/test_photo/bdd100k_train__7d219900-952c3739.jpg,5,3,traffic_light,0.5146026611328125,363,4,381,51,18,47,846
fenqusai/test_photo/bdd100k_train__7d219900-952c3739.jpg,6,3,traffic_light,0.3540153503417969,1075,144,1090,165,15,21,315
fenqusai/test_photo/bdd100k_train__7ecb7e79-7e1cef1f.jpg,0,2,car,0.8733749389648438,778,307,950,438,172,131,22532
fenqusai/test_photo/bdd100k_train__7ecb7e79-7e1cef1f.jpg,1,2,car,0.7514476776123047,708,324,784,387,76,63,4788
fenqusai/test_photo/bdd100k_train__7ecb7e79-7e1cef1f.jpg,2,2,car,0.7314090728759766,552,328,592,358,40,30,1200
fenqusai/test_photo/bdd100k_train__7ecb7e79-7e1cef1f.jpg,3,2,car,0.6980113983154297,745,330,803,401,58,71,4118
fenqusai/test_photo/bdd100k_train__7ecb7e79-7e1cef1f.jpg,4,2,car,0.6579341888427734,682,328,716,359,34,31,1054
fenqusai/test_photo/bdd100k_train__7ecb7e79-7e1cef1f.jpg,5,2,car,0.5978183746337891,585,323,611,348,26,25,650
fenqusai/test_photo/bdd100k_train__7ecb7e79-7e1cef1f.jpg,6,2,car,0.5043048858642578,656,326,673,343,17,17,289
fenqusai/test_photo/bdd100k_train__7ecb7e79-7e1cef1f.jpg,7,2,car,0.4742469787597656,668,327,689,353,21,26,546
fenqusai/test_photo/bdd100k_train__7ecb7e79-7e1cef1f.jpg,8,2,car,0.4475288391113281,630,321,650,339,20,18,360
fenqusai/test_photo/bdd100k_train__7ecb7e79-7e1cef1f.jpg,9,2,car,0.36069488525390625,608,320,623,341,15,21,315
fenqusai/test_photo/bdd100k_train__811837da-260edbe2.jpg,0,2,car,0.912764310836792,854,316,1238,532,384,216,82944
fenqusai/test_photo/bdd100k_train__811837da-260edbe2.jpg,1,2,car,0.9059906005859375,749,312,925,436,176,124,21824
fenqusai/test_photo/bdd100k_train__811837da-260edbe2.jpg,2,2,car,0.9059906005859375,0,300,264,529,264,229,60456
fenqusai/test_photo/bdd100k_train__811837da-260edbe2.jpg,3,2,car,0.8588790893554688,353,289,477,383,124,94,11656
fenqusai/test_photo/bdd100k_train__811837da-260edbe2.jpg,4,2,car,0.8282623291015625,713,298,839,395,126,97,12222
fenqusai/test_photo/bdd100k_train__811837da-260edbe2.jpg,5,2,car,0.8008956909179688,1083,360,1279,693,196,333,65268
fenqusai/test_photo/bdd100k_train__811837da-260edbe2.jpg,6,2,car,0.6913318634033203,679,307,737,373,58,66,3828
fenqusai/test_photo/bdd100k_train__811837da-260edbe2.jpg,7,2,car,0.6445751190185547,652,300,712,353,60,53,3180
fenqusai/test_photo/bdd100k_train__811837da-260edbe2.jpg,8,2,car,0.47090721130371094,459,304,497,356,38,52,1976
fenqusai/test_photo/bdd100k_train__811837da-260edbe2.jpg,9,2,car,0.46756744384765625,537,304,557,323,20,19,380
fenqusai/test_photo/bdd100k_train__811837da-260edbe2.jpg,10,2,car,0.46422767639160156,631,304,658,336,27,32,864
fenqusai/test_photo/bdd100k_train__811837da-260edbe2.jpg,11,2,car,0.43487548828125,615,304,634,328,19,24,456
fenqusai/test_photo/bdd100k_train__811837da-260edbe2.jpg,12,2,car,0.427490234375,608,304,626,326,18,22,396
fenqusai/test_photo/bdd100k_train__811837da-260edbe2.jpg,13,2,car,0.41079139709472656,492,308,526,336,34,28,952
fenqusai/test_photo/bdd100k_train__811837da-260edbe2.jpg,14,2,car,0.3540153503417969,521,303,541,329,20,26,520
fenqusai/test_photo/bdd100k_train__84a270ad-87628383.jpg,0,2,car,0.8661270141601562,517,307,630,401,113,94,10622
fenqusai/test_photo/bdd100k_train__84a270ad-87628383.jpg,1,2,car,0.7948646545410156,650,299,710,346,60,47,2820
fenqusai/test_photo/bdd100k_train__84a270ad-87628383.jpg,2,2,car,0.7547874450683594,493,291,567,352,74,61,4514
fenqusai/test_photo/bdd100k_train__84a270ad-87628383.jpg,3,2,car,0.6178569793701172,851,298,899,327,48,29,1392
fenqusai/test_photo/bdd100k_train__84a270ad-87628383.jpg,4,2,car,0.594329833984375,611,304,649,339,38,35,1330
fenqusai/test_photo/bdd100k_train__84a270ad-87628383.jpg,5,3,traffic_light,0.53436279296875,576,182,589,209,13,27,351
fenqusai/test_photo/bdd100k_train__84a270ad-87628383.jpg,6,2,car,0.4575481414794922,705,299,742,326,37,27,999
fenqusai/test_photo/bdd100k_train__84a270ad-87628383.jpg,7,3,traffic_light,0.3506755828857422,592,181,604,209,12,28,336
fenqusai/test_photo/bdd100k_train__84a270ad-87628383.jpg,8,3,traffic_light,0.2826690673828125,585,180,598,211,13,31,403
fenqusai/test_photo/bdd100k_train__853e4824-adc881f5.jpg,0,2,car,0.8769989013671875,214,339,352,456,138,117,16146
fenqusai/test_photo/bdd100k_train__853e4824-adc881f5.jpg,1,2,car,0.8769989013671875,37,361,181,464,144,103,14832
fenqusai/test_photo/bdd100k_train__853e4824-adc881f5.jpg,2,2,car,0.8480072021484375,1163,300,1279,375,116,75,8700
fenqusai/test_photo/bdd100k_train__853e4824-adc881f5.jpg,3,2,car,0.8416213989257812,867,316,996,400,129,84,10836
fenqusai/test_photo/bdd100k_train__853e4824-adc881f5.jpg,4,2,car,0.7791519165039062,0,349,89,583,89,234,20826
fenqusai/test_photo/bdd100k_train__853e4824-adc881f5.jpg,5,2,car,0.7610321044921875,952,264,1167,392,215,128,27520
fenqusai/test_photo/bdd100k_train__853e4824-adc881f5.jpg,6,2,car,0.5577411651611328,708,316,833,410,125,94,11750
fenqusai/test_photo/bdd100k_train__853e4824-adc881f5.jpg,7,2,car,0.43750953674316406,147,361,219,404,72,43,3096
fenqusai/test_photo/bdd100k_train__853e4824-adc881f5.jpg,8,2,car,0.35877227783203125,360,363,430,393,70,30,2100
fenqusai/test_photo/bdd100k_train__853e4824-adc881f5.jpg,9,2,car,0.33731651306152344,682,336,729,372,47,36,1692
fenqusai/test_photo/bdd100k_train__853e4824-adc881f5.jpg,10,2,car,0.3139381408691406,345,364,375,390,30,26,780
fenqusai/test_photo/bdd100k_train__853e4824-adc881f5.jpg,11,2,car,0.25716209411621094,583,344,641,376,58,32,1856
fenqusai/test_photo/bdd100k_train__85f3f250-1fef85ac.jpg,0,2,car,0.8878707885742188,592,374,724,483,132,109,14388
fenqusai/test_photo/bdd100k_train__85f3f250-1fef85ac.jpg,1,2,car,0.8873087763786316,0,375,231,706,231,331,76461
fenqusai/test_photo/bdd100k_train__85f3f250-1fef85ac.jpg,2,2,car,0.8480072021484375,332,365,448,440,116,75,8700
fenqusai/test_photo/bdd100k_train__85f3f250-1fef85ac.jpg,3,2,car,0.8182430267333984,742,381,820,437,78,56,4368
fenqusai/test_photo/bdd100k_train__85f3f250-1fef85ac.jpg,4,2,car,0.7781658172607422,510,383,558,415,48,32,1536
fenqusai/test_photo/bdd100k_train__85f3f250-1fef85ac.jpg,5,2,car,0.7581272125244141,706,385,745,414,39,29,1131
fenqusai/test_photo/bdd100k_train__85f3f250-1fef85ac.jpg,6,2,car,0.7581272125244141,185,380,271,418,86,38,3268
fenqusai/test_photo/bdd100k_train__85f3f250-1fef85ac.jpg,7,2,car,0.6913318634033203,579,383,613,413,34,30,1020
fenqusai/test_photo/bdd100k_train__85f3f250-1fef85ac.jpg,8,2,car,0.5978183746337891,469,384,498,405,29,21,609
fenqusai/test_photo/bdd100k_train__85f3f250-1fef85ac.jpg,9,2,car,0.44084930419921875,554,383,580,404,26,21,546
fenqusai/test_photo/bdd100k_train__85f3f250-1fef85ac.jpg,10,2,car,0.4241504669189453,280,389,321,412,41,23,943
fenqusai/test_photo/bdd100k_train__85f3f250-1fef85ac.jpg,11,2,car,0.3005790710449219,402,361,466,406,64,45,2880
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,0,2,car,0.8449611663818359,574,311,658,357,84,46,3864
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,1,2,car,0.8449611663818359,1055,299,1148,365,93,66,6138
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,2,2,car,0.8282623291015625,976,301,1035,348,59,47,2773
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,3,2,car,0.7791519165039062,695,300,760,347,65,47,3055
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,4,2,car,0.7380886077880859,950,301,982,328,32,27,864
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,5,3,traffic_light,0.6980113983154297,607,147,627,192,20,45,900
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,6,1,person,0.6646137237548828,172,321,202,397,30,76,2280
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,7,2,car,0.6646137237548828,811,299,844,331,33,32,1056
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,8,2,car,0.6631851196289062,760,302,814,339,54,37,1998
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,9,1,person,0.6278762817382812,328,308,355,370,27,62,1674
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,10,2,car,0.5978183746337891,1021,300,1058,334,37,34,1258
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,11,3,traffic_light,0.5377025604248047,120,266,146,289,26,23,598
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,12,1,person,0.536346435546875,362,310,383,365,21,55,1155
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,13,2,car,0.5276832580566406,844,300,872,324,28,24,672
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,14,3,traffic_light,0.5043048858642578,633,148,652,186,19,38,722
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,15,2,car,0.4876060485839844,882,299,899,315,17,16,272
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,16,2,car,0.4876060485839844,0,307,26,410,26,103,2678
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,17,1,person,0.4842662811279297,271,303,293,367,22,64,1408
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,18,2,car,0.4842662811279297,908,299,928,315,20,16,320
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,19,1,person,0.4742469787597656,1248,295,1277,366,29,71,2059
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,20,2,car,0.47090721130371094,932,297,951,313,19,16,304
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,21,3,traffic_light,0.44574737548828125,420,272,437,289,17,17,289
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,22,2,car,0.43125152587890625,870,299,891,319,21,20,420
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,23,1,person,0.3506755828857422,674,306,690,338,16,32,512
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,24,1,person,0.3139381408691406,1169,295,1188,351,19,56,1064
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,25,1,person,0.3116607666015625,0,275,25,410,25,135,3375
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,26,1,person,0.30725860595703125,484,315,502,360,18,45,810
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,27,1,person,0.2905597686767578,431,313,450,368,19,55,1045
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,28,1,person,0.2738609313964844,286,304,304,366,18,62,1116
fenqusai/test_photo/bdd100k_train__8850acb9-afef14e2.jpg,29,1,person,0.2638416290283203,1193,288,1216,354,23,66,1518
fenqusai/test_photo/bdd100k_train__8c2000bf-2b80af26.jpg,0,2,car,0.7610321044921875,100,179,426,395,326,216,70416
fenqusai/test_photo/bdd100k_train__8c2000bf-2b80af26.jpg,1,2,car,0.6980113983154297,563,195,645,243,82,48,3936
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,0,2,car,0.8914947509765625,786,363,935,452,149,89,13261
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,1,2,car,0.8769989013671875,228,342,362,419,134,77,10318
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,2,2,car,0.8149032592773438,344,346,405,399,61,53,3233
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,3,2,car,0.7982044219970703,382,340,442,391,60,51,3060
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,4,2,car,0.7815055847167969,731,354,806,408,75,54,4050
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,5,2,car,0.7547874450683594,692,343,725,381,33,38,1254
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,6,2,car,0.7447681427001953,715,331,782,393,67,62,4154
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,7,1,person,0.7414283752441406,199,327,229,389,30,62,1860
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,8,2,car,0.7380886077880859,430,344,468,383,38,39,1482
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,9,2,car,0.7180500030517578,441,332,495,375,54,43,2322
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,10,2,car,0.5777797698974609,677,342,704,370,27,28,756
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,11,2,car,0.5677604675292969,508,340,530,367,22,27,594
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,12,2,car,0.5176639556884766,489,337,515,370,26,33,858
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,13,2,car,0.5009651184082031,560,339,582,355,22,16,352
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,14,2,car,0.46422767639160156,661,341,678,362,17,21,357
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,15,2,car,0.41747093200683594,581,339,609,357,28,18,504
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,16,2,car,0.3773937225341797,603,339,620,355,17,16,272
fenqusai/test_photo/bdd100k_train__8d4a4408-eba566fa.jpg,17,2,car,0.267181396484375,632,339,649,354,17,15,255
fenqusai/test_photo/bdd100k_train__9002b5d8-18b927f4.jpg,0,3,traffic_light,0.5276832580566406,558,243,573,262,15,19,285
fenqusai/test_photo/bdd100k_train__9002b5d8-18b927f4.jpg,1,2,car,0.41747093200683594,494,306,541,337,47,31,1457
fenqusai/test_photo/bdd100k_train__9002b5d8-18b927f4.jpg,2,3,traffic_light,0.37689208984375,812,237,825,255,13,18,234
fenqusai/test_photo/bdd100k_train__9002b5d8-18b927f4.jpg,3,3,traffic_light,0.374053955078125,725,241,739,259,14,18,252
fenqusai/test_photo/bdd100k_train__9002b5d8-18b927f4.jpg,4,3,traffic_light,0.36069488525390625,672,265,684,280,12,15,180
fenqusai/test_photo/bdd100k_train__9002b5d8-18b927f4.jpg,5,2,car,0.34427642822265625,774,302,806,324,32,22,704
fenqusai/test_photo/bdd100k_train__9002b5d8-18b927f4.jpg,6,2,car,0.34427642822265625,736,305,758,321,22,16,352
fenqusai/test_photo/bdd100k_train__9002b5d8-18b927f4.jpg,7,2,car,0.3439960479736328,568,313,597,333,29,20,580
fenqusai/test_photo/bdd100k_train__9002b5d8-18b927f4.jpg,8,2,car,0.2938995361328125,842,299,870,319,28,20,560
fenqusai/test_photo/bdd100k_train__9002b5d8-18b927f4.jpg,9,2,car,0.2605018615722656,591,314,617,333,26,19,494
fenqusai/test_photo/bdd100k_train__9010b111-cacef2c3.jpg,0,2,car,0.8625030517578125,495,485,607,565,112,80,8960
fenqusai/test_photo/bdd100k_train__9010b111-cacef2c3.jpg,1,2,car,0.8149032592773438,603,486,656,532,53,46,2438
fenqusai/test_photo/bdd100k_train__9010b111-cacef2c3.jpg,2,2,car,0.7314090728759766,679,495,709,520,30,25,750
fenqusai/test_photo/bdd100k_train__9010b111-cacef2c3.jpg,3,2,car,0.5844593048095703,486,478,547,534,61,56,3416
fenqusai/test_photo/bdd100k_train__9010b111-cacef2c3.jpg,4,2,car,0.4308300018310547,656,498,676,515,20,17,340
fenqusai/test_photo/bdd100k_train__9010b111-cacef2c3.jpg,5,2,car,0.25716209411621094,593,492,611,510,18,18,324
fenqusai/test_photo/bdd100k_train__9a463cfd-b33ad070.jpg,0,2,car,0.8382816314697266,166,458,249,501,83,43,3569
fenqusai/test_photo/bdd100k_train__9a463cfd-b33ad070.jpg,1,2,car,0.7848453521728516,489,463,524,490,35,27,945
fenqusai/test_photo/bdd100k_train__9a463cfd-b33ad070.jpg,2,2,car,0.4208106994628906,815,444,918,483,103,39,4017
fenqusai/test_photo/bdd100k_train__9a463cfd-b33ad070.jpg,3,3,traffic_light,0.374053955078125,527,409,538,425,11,16,176
fenqusai/test_photo/bdd100k_train__9a463cfd-b33ad070.jpg,4,2,car,0.36069488525390625,604,457,627,473,23,16,368
fenqusai/test_photo/bdd100k_train__9a463cfd-b33ad070.jpg,5,3,traffic_light,0.3261566162109375,456,403,467,421,11,18,198
fenqusai/test_photo/bdd100k_train__9a463cfd-b33ad070.jpg,6,2,car,0.32061767578125,398,462,426,480,28,18,504
fenqusai/test_photo/bdd100k_train__9a463cfd-b33ad070.jpg,7,2,car,0.2605018615722656,114,467,148,486,34,19,646
fenqusai/test_photo/bdd100k_train__9a510a18-d0f93727.jpg,0,2,car,0.8914947509765625,812,207,1186,377,374,170,63580
fenqusai/test_photo/bdd100k_train__9a510a18-d0f93727.jpg,1,2,car,0.8878707885742188,492,219,607,310,115,91,10465
fenqusai/test_photo/bdd100k_train__9a510a18-d0f93727.jpg,2,2,car,0.8697509765625,243,203,392,313,149,110,16390
fenqusai/test_photo/bdd100k_train__9a510a18-d0f93727.jpg,3,2,car,0.7848453521728516,113,230,203,269,90,39,3510
fenqusai/test_photo/bdd100k_train__9a510a18-d0f93727.jpg,4,2,car,0.7681465148925781,452,230,481,254,29,24,696
fenqusai/test_photo/bdd100k_train__9a510a18-d0f93727.jpg,5,2,car,0.7347488403320312,64,244,121,274,57,30,1710
fenqusai/test_photo/bdd100k_train__9a510a18-d0f93727.jpg,6,2,car,0.4074516296386719,1191,249,1224,266,33,17,561
fenqusai/test_photo/bdd100k_train__9bc2e679-c24b526a.jpg,0,2,car,0.8516407012939453,480,353,573,420,93,67,6231
fenqusai/test_photo/bdd100k_train__9bc2e679-c24b526a.jpg,1,3,traffic_light,0.6178569793701172,689,254,702,282,13,28,364
fenqusai/test_photo/bdd100k_train__9bc2e679-c24b526a.jpg,2,2,car,0.5443820953369141,670,354,693,371,23,17,391
fenqusai/test_photo/bdd100k_train__9bc2e679-c24b526a.jpg,3,2,car,0.39075279235839844,425,352,461,377,36,25,900
fenqusai/test_photo/bdd100k_train__9bc2e679-c24b526a.jpg,4,3,traffic_light,0.3506755828857422,534,233,547,257,13,24,312
fenqusai/test_photo/bdd100k_train__9bc2e679-c24b526a.jpg,5,2,car,0.33063697814941406,464,356,496,374,32,18,576
fenqusai/test_photo/bdd100k_train__a9104b95-9bdb6409.jpg,0,2,car,0.6011581420898438,645,362,673,383,28,21,588
fenqusai/test_photo/bdd100k_train__a9104b95-9bdb6409.jpg,1,2,car,0.5076446533203125,684,345,731,385,47,40,1880
fenqusai/test_photo/bdd100k_train__a9104b95-9bdb6409.jpg,2,3,traffic_light,0.3005790710449219,626,316,635,329,9,13,117
fenqusai/test_photo/bdd100k_train__a942bbce-cce59c1e.jpg,0,2,car,0.8878707885742188,665,388,844,502,179,114,20406
fenqusai/test_photo/bdd100k_train__a942bbce-cce59c1e.jpg,1,2,car,0.8697509765625,996,428,1228,527,232,99,22968
fenqusai/test_photo/bdd100k_train__a942bbce-cce59c1e.jpg,2,2,car,0.8483009338378906,475,377,564,446,89,69,6141
fenqusai/test_photo/bdd100k_train__a942bbce-cce59c1e.jpg,3,2,car,0.8371353149414062,988,529,1279,717,291,188,54708
fenqusai/test_photo/bdd100k_train__a942bbce-cce59c1e.jpg,4,2,car,0.8371353149414062,826,395,940,477,114,82,9348
fenqusai/test_photo/bdd100k_train__a942bbce-cce59c1e.jpg,5,2,car,0.7356643676757812,1178,446,1279,548,101,102,10302
fenqusai/test_photo/bdd100k_train__a942bbce-cce59c1e.jpg,6,2,car,0.7180500030517578,592,381,640,419,48,38,1824
fenqusai/test_photo/bdd100k_train__a942bbce-cce59c1e.jpg,7,2,car,0.6479148864746094,557,376,593,406,36,30,1080
fenqusai/test_photo/bdd100k_train__a942bbce-cce59c1e.jpg,8,2,car,0.6445751190185547,653,378,700,414,47,36,1692
fenqusai/test_photo/bdd100k_train__a942bbce-cce59c1e.jpg,9,2,car,0.5744400024414062,633,384,658,406,25,22,550
fenqusai/test_photo/bdd100k_train__a942bbce-cce59c1e.jpg,10,3,traffic_light,0.45299530029296875,650,300,667,324,17,24,408
fenqusai/test_photo/bdd100k_train__a942bbce-cce59c1e.jpg,11,3,traffic_light,0.38776397705078125,488,253,505,286,17,33,561
fenqusai/test_photo/bdd100k_train__a942bbce-cce59c1e.jpg,12,3,traffic_light,0.25716209411621094,794,344,811,364,17,20,340
fenqusai/test_photo/bdd100k_train__a942bbce-cce59c1e.jpg,13,2,car,0.25048255920410156,438,373,466,392,28,19,532
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,0,2,car,0.8516311645507812,1068,303,1271,384,203,81,16443
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,1,2,car,0.8048839569091797,250,303,323,357,73,54,3942
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,2,2,car,0.7347488403320312,0,304,48,352,48,48,2304
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,3,2,car,0.7213897705078125,525,312,559,342,34,30,1020
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,4,3,traffic_light,0.7046909332275391,544,132,563,176,19,44,836
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,5,2,car,0.6779727935791016,133,304,182,338,49,34,1666
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,6,2,car,0.6445751190185547,572,318,612,352,40,34,1360
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,7,2,car,0.6378955841064453,554,315,592,348,38,33,1254
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,8,2,car,0.5744400024414062,392,309,412,325,20,16,320
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,9,3,traffic_light,0.5410423278808594,827,277,844,294,17,17,289
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,10,2,car,0.5310230255126953,174,307,198,333,24,26,624
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,11,2,car,0.5210037231445312,315,306,347,332,32,26,832
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,12,2,car,0.43750953674316406,497,314,517,336,20,22,440
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,13,3,traffic_light,0.4308300018310547,734,238,752,269,18,31,558
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,14,2,car,0.38741302490234375,97,307,147,341,50,34,1700
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,15,2,car,0.3807334899902344,510,314,528,338,18,24,432
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,16,2,car,0.2872200012207031,42,311,82,347,40,36,1440
fenqusai/test_photo/bdd100k_train__ab21613e-9b3ec4b8.jpg,17,2,car,0.2638416290283203,449,308,476,329,27,21,567
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,0,2,car,0.8951187133789062,315,335,489,460,174,125,21750
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,1,2,car,0.8806228637695312,700,314,982,503,282,189,53298
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,2,2,car,0.8763992190361023,871,335,1279,680,408,345,140760
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,3,2,car,0.8516407012939453,621,348,686,418,65,70,4550
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,4,2,car,0.8298873901367188,650,343,739,452,89,109,9701
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,5,2,car,0.7948646545410156,514,346,560,384,46,38,1748
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,6,2,car,0.7791519165039062,230,352,322,420,92,68,6256
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,7,2,car,0.7046909332275391,594,341,646,391,52,50,2600
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,8,2,car,0.6980113983154297,475,346,504,374,29,28,812
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,9,2,car,0.6052017211914062,0,353,98,404,98,51,4998
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,10,2,car,0.4742469787597656,88,353,147,380,59,27,1593
fenqusai/test_photo/bdd100k_train__abe2f1dd-b3577db6.jpg,11,2,car,0.44084930419921875,192,349,242,371,50,22,1100
